...1,ai_help_received,ai_suggestion,ai_suggestion_correct,base_probability,correct,manual_ai_requested,manual_request_time,num_columns,response_col,response_time,seed,target_column_index,target_probability,timed_out,total_score_after_trial,trial_number,participant_id,popup_response,popup_response_time,toggle_state_at_start,toggle_used_during_trial,toggle_switch_time,condition,study_name,open_feedback,total_duration_seconds,tutorial_attempts,How annoying was the AI assistant?,How attentive were you to the AI assistant's suggestions?,How distracting was the AI assistant?,How much did the AI assistant improve your performance?,How useful was the AI assistant?,popup_events,popup_mode,prob_diff,order
7327,FALSE,NA,NA,0.1,FALSE,NA,NA,10,3,16.8829998970032,15,2,0.3,FALSE,14,15,183,NA,NA,FALSE,FALSE,NA,unsolicited,Final1-2025-05-13,It was a fun experiment,919.43,2,0,2,2,2,2,NA,random_50,0.2,easy_first
7328,FALSE,NA,NA,0.1,TRUE,NA,NA,10,3,7.89600014686584,16,3,0.3,FALSE,15,16,183,NA,NA,FALSE,FALSE,NA,unsolicited,Final1-2025-05-13,It was a fun experiment,919.43,2,0,2,2,2,2,NA,random_50,0.2,easy_first
7329,FALSE,NA,NA,0.1,FALSE,NA,NA,10,9,6.82399988174438,17,2,0.3,FALSE,15,17,183,NA,NA,FALSE,FALSE,NA,unsolicited,Final1-2025-05-13,It was a fun experiment,919.43,2,0,2,2,2,2,NA,random_50,0.2,easy_first
7330,FALSE,NA,NA,0.1,TRUE,NA,NA,10,5,5.68299984931946,18,5,0.3,FALSE,16,18,183,NA,NA,FALSE,FALSE,NA,unsolicited,Final1-2025-05-13,It was a fun experiment,919.43,2,0,2,2,2,2,NA,random_50,0.2,easy_first
7331,FALSE,NA,NA,0.1,TRUE,NA,NA,10,7,6.96700000762939,19,7,0.3,FALSE,17,19,183,NA,NA,FALSE,FALSE,NA,unsolicited,Final1-2025-05-13,It was a fun experiment,919.43,2,0,2,2,2,2,NA,random_50,0.2,easy_first
7332,FALSE,NA,NA,0.1,TRUE,NA,NA,10,0,12.4060001373291,2,0,0.4,FALSE,2,2,183,NA,NA,TRUE,TRUE,11.3039999008179,unsolicited,Final1-2025-05-13,It was a fun experiment,919.43,2,0,2,2,2,2,NA,random_50,0.3,easy_first
7333,FALSE,NA,NA,0.1,TRUE,NA,NA,10,5,9.26899981498718,20,5,0.3,FALSE,18,20,183,NA,NA,FALSE,FALSE,NA,unsolicited,Final1-2025-05-13,It was a fun experiment,919.43,2,0,2,2,2,2,NA,random_50,0.2,easy_first
7334,FALSE,NA,NA,0.1,FALSE,NA,NA,10,7,13.029000043869,21,3,0.2,FALSE,18,21,183,NA,NA,FALSE,FALSE,NA,unsolicited,Final1-2025-05-13,It was a fun experiment,919.43,2,0,2,2,2,2,NA,random_50,0.1,easy_first
7335,FALSE,NA,NA,0.1,TRUE,NA,NA,10,2,5.7409999370575,22,2,0.2,FALSE,19,22,183,NA,NA,FALSE,FALSE,NA,unsolicited,Final1-2025-05-13,It was a fun experiment,919.43,2,0,2,2,2,2,NA,random_50,0.1,easy_first
7336,FALSE,NA,NA,0.1,FALSE,NA,NA,10,2,12.1329998970032,23,5,0.2,FALSE,19,23,183,NA,NA,FALSE,FALSE,NA,unsolicited,Final1-2025-05-13,It was a fun experiment,919.43,2,0,2,2,2,2,NA,random_50,0.1,easy_first
7337,FALSE,NA,NA,0.1,FALSE,NA,NA,10,5,5.41100025177002,24,8,0.2,FALSE,19,24,183,NA,NA,FALSE,FALSE,NA,unsolicited,Final1-2025-05-13,It was a fun experiment,919.43,2,0,2,2,2,2,NA,random_50,0.1,easy_first
7338,FALSE,NA,NA,0.1,TRUE,NA,NA,10,7,7.61100006103516,25,7,0.2,FALSE,20,25,183,NA,NA,FALSE,FALSE,NA,unsolicited,Final1-2025-05-13,It was a fun experiment,919.43,2,0,2,2,2,2,NA,random_50,0.1,easy_first
7339,FALSE,NA,NA,0.1,TRUE,NA,NA,10,2,6.42900013923645,26,2,0.2,FALSE,21,26,183,NA,NA,FALSE,FALSE,NA,unsolicited,Final1-2025-05-13,It was a fun experiment,919.43,2,0,2,2,2,2,NA,random_50,0.1,easy_first
7340,FALSE,NA,NA,0.1,FALSE,NA,NA,10,3,14.6099998950958,27,0,0.2,FALSE,21,27,183,NA,NA,FALSE,TRUE,1.48699998855591,unsolicited,Final1-2025-05-13,It was a fun experiment,919.43,2,0,2,2,2,2,NA,random_50,0.1,easy_first
7341,FALSE,NA,NA,0.1,FALSE,NA,NA,10,7,20.5339999198914,28,1,0.2,FALSE,21,28,183,No,12.3680000305176,TRUE,FALSE,NA,unsolicited,Final1-2025-05-13,It was a fun experiment,919.43,2,0,2,2,2,2,"[{'event': 'No', 'time_within_trial': 12.368000030517578}]",random_50,0.1,easy_first
